id_colaborador,nome,sexo_biologico,idade,cargo,nota_desempenho,remuneracao
EST006479,Pedro Henrique Vargas,Masculino,40,Estoquista,Regular,4149.4
EST006480,Ryan Nogueira,Masculino,36,Estoquista,Regular,2691.97
EST006481,Heloisa Marques,Feminino,35,Estoquista,Regular,3514.62
EST006482,Pedro Miguel da Cruz,Masculino,37,Estoquista,Bom,2476.31
EST006483,Luna Pacheco,Feminino,27,Estoquista,Insuficiente,2204.5
EST006484,Theodoro Moraes,Masculino,36,Estoquista,Bom,4237.19
EST006485,João Lucas Silva,Masculino,37,Estoquista,Excelente,3013.8
EST006486,Josué Brito,Masculino,34,Estoquista,Insuficiente,4423.42
EST006487,Melina Cavalcanti,Feminino,28,Estoquista,Excelente,4492.47
EST006488,Noah Teixeira,Masculino,33,Estoquista,Regular,2568.06
EST006489,Gustavo Martins,Masculino,46,Estoquista,Excelente,5645.04
EST006490,Stella Nogueira,Feminino,32,Estoquista,Excelente,3734.75
EST006491,Júlia Andrade,Feminino,53,Estoquista,Excelente,5140.61
EST006492,Samuel da Cunha,Masculino,39,Estoquista,Bom,3645.26
EST006493,Erick Almeida,Masculino,31,Estoquista,Excelente,3795.8
EST006494,Anthony Moura,Masculino,64,Estoquista,Excelente,2747.18
EST006495,Daniela Machado,Feminino,34,Estoquista,Regular,4512.9
EST006496,Theo Pacheco,Masculino,47,Estoquista,Regular,3143.12
EST006497,Enrico Rocha,Masculino,43,Estoquista,Insuficiente,4245.38
EST006498,Arthur Silveira,Masculino,43,Estoquista,Insuficiente,4271.95
EST006499,Marcos Vinicius Ramos,Masculino,42,Estoquista,Bom,2954.93
EST006500,Júlia Gomes,Feminino,19,Estoquista,Insuficiente,3609.31
EST006501,Marcos Vinicius Silva,Masculino,41,Estoquista,Bom,4653.04
EST006502,Diego Vieira,Masculino,24,Estoquista,Bom,2731.02
EST006503,Nicolas Fernandes,Masculino,35,Estoquista,Regular,4207.34
EST006504,Luiz Fernando Pires,Masculino,30,Estoquista,Excelente,3494.46
EST006505,Diogo Moura,Masculino,41,Estoquista,Regular,2331.19
EST006506,Ana Beatriz da Luz,Feminino,33,Estoquista,Bom,2421.6
EST006507,Júlia Rios,Feminino,35,Estoquista,Excelente,2952.67
EST006508,Joana Ferreira,Feminino,33,Estoquista,Excelente,3462.71
EST006509,Bella Garcia,Feminino,24,Estoquista,Excelente,3772.5
EST006510,Ana Liz Moreira,Feminino,27,Estoquista,Insuficiente,2360.16
EST006511,Mathias Viana,Masculino,46,Estoquista,Insuficiente,3910.94
EST006512,Luna Oliveira,Feminino,41,Estoquista,Bom,4242.44
EST006513,Juliana Sousa,Feminino,19,Estoquista,Excelente,4322.17
EST006514,Emilly Teixeira,Feminino,18,Estoquista,Excelente,2914.43
EST006515,José Santos,Masculino,30,Estoquista,Insuficiente,2934.71
EST006516,Daniel Marques,Masculino,47,Estoquista,Excelente,4584.3
EST006517,Olívia Freitas,Feminino,42,Estoquista,Insuficiente,4540.4
EST006518,Helena Vargas,Feminino,21,Estoquista,Regular,3539.04
EST006519,Fernanda Sampaio,Feminino,33,Estoquista,Insuficiente,2437.7
EST006520,Levi Correia,Masculino,55,Estoquista,Bom,2639.79
EST006521,Joaquim Pacheco,Masculino,41,Estoquista,Regular,4127.67
EST006522,Marcos Vinicius Sá,Masculino,51,Estoquista,Bom,4288.2
EST006523,Liz Casa Grande,Feminino,40,Estoquista,Insuficiente,3685.72
EST006524,Davi Lucas Montenegro,Masculino,28,Estoquista,Insuficiente,4225.44
EST006525,Otto Souza,Masculino,35,Estoquista,Bom,2374.67
EST006526,Luísa Fonseca,Feminino,30,Estoquista,Bom,4844.29
EST006527,Davi Luiz Siqueira,Masculino,38,Estoquista,Insuficiente,2461.29
EST006528,Sarah Camargo,Feminino,39,Estoquista,Insuficiente,4338.68
EST006529,Benício Barros,Masculino,41,Estoquista,Regular,4491.89
EST006530,Alexia Costela,Feminino,18,Estoquista,Excelente,2525.0
EST006531,Sabrina da Cunha,Feminino,18,Estoquista,Excelente,4031.37
EST006532,Ayla Sousa,Feminino,18,Estoquista,Insuficiente,4588.62
EST006533,Antonella Nunes,Feminino,32,Estoquista,Excelente,3716.6
EST006534,Eduardo Vieira,Masculino,39,Estoquista,Excelente,3844.04
EST006535,Erick Costa,Masculino,40,Estoquista,Excelente,2613.19
EST006536,Ian Novaes,Masculino,27,Estoquista,Bom,2602.99
EST006537,Agatha Sampaio,Feminino,37,Estoquista,Bom,3823.09
EST006538,Lara Siqueira,Feminino,37,Estoquista,Excelente,2690.18
EST006539,Renan Caldeira,Masculino,24,Estoquista,Excelente,3088.41
EST006540,Ester Azevedo,Feminino,18,Estoquista,Regular,2162.72
EST006541,Daniel Vieira,Masculino,37,Estoquista,Insuficiente,4611.81
EST006542,Maria Cunha,Feminino,48,Estoquista,Excelente,2255.3
EST006543,Valentina Farias,Feminino,47,Estoquista,Excelente,4500.76
EST006544,Carlos Eduardo Guerra,Masculino,43,Estoquista,Bom,2896.12
EST006545,Lorenzo da Costa,Masculino,30,Estoquista,Insuficiente,4597.64
EST006546,Diego Mendonça,Masculino,46,Estoquista,Regular,3632.59
EST006547,Cecília Peixoto,Feminino,25,Estoquista,Regular,2541.89
EST006548,João Felipe Monteiro,Masculino,29,Estoquista,Insuficiente,2668.45
EST006549,Leandro Novaes,Masculino,18,Estoquista,Excelente,3656.82
EST006550,Caio Rios,Masculino,38,Estoquista,Excelente,4048.74
EST006551,Kaique Novais,Masculino,31,Estoquista,Bom,3353.77
EST006552,Rodrigo Ribeiro,Masculino,38,Estoquista,Insuficiente,3973.49
EST006553,Eloá das Neves,Feminino,18,Estoquista,Bom,4750.91
EST006554,Liam da Costa,Masculino,39,Estoquista,Insuficiente,3122.61
EST006555,Jade Marques,Feminino,18,Estoquista,Regular,4075.38
EST006556,Amanda Vargas,Feminino,41,Estoquista,Regular,3178.49
EST006557,Renan Machado,Masculino,42,Estoquista,Excelente,5329.43
EST006558,Kaique Monteiro,Masculino,34,Estoquista,Excelente,4353.69
EST006559,Ana Vitória Rezende,Feminino,36,Estoquista,Regular,2569.48
EST006560,Maria Eduarda Leão,Feminino,20,Estoquista,Excelente,3781.98
EST006561,Ravy Caldeira,Masculino,38,Estoquista,Excelente,3287.97
EST006562,Rhavi Rezende,Masculino,45,Estoquista,Insuficiente,3451.84
EST006563,Kevin Porto,Masculino,18,Estoquista,Insuficiente,3379.05
EST006564,Maria Eduarda Nunes,Feminino,26,Estoquista,Excelente,2819.49
EST006565,Luan Santos,Masculino,37,Estoquista,Regular,4849.11
EST006566,Heitor Farias,Masculino,35,Estoquista,Excelente,4902.63
EST006567,Luísa Costa,Feminino,45,Estoquista,Excelente,3481.71
EST006568,Caroline Moraes,Feminino,19,Estoquista,Bom,4074.9
EST006569,Liam da Cruz,Masculino,31,Estoquista,Regular,4004.79
EST006570,Eduardo Barros,Masculino,18,Estoquista,Excelente,2838.76
EST006571,Lunna Siqueira,Feminino,45,Estoquista,Excelente,4021.08
EST006572,Raul Ribeiro,Masculino,35,Estoquista,Excelente,2714.4
EST006573,Samuel Gonçalves,Masculino,33,Estoquista,Insuficiente,3075.82
EST006574,Emilly Lopes,Feminino,29,Estoquista,Regular,3418.52
EST006575,Bento Brito,Masculino,43,Estoquista,Bom,2537.11
EST006576,Vitória Rezende,Feminino,33,Estoquista,Excelente,4996.03
EST006577,Maya da Luz,Feminino,56,Estoquista,Bom,4608.31
EST006578,Mateus Nogueira,Masculino,42,Estoquista,Bom,2730.16
EST006579,João Gabriel Sampaio,Masculino,32,Estoquista,Insuficiente,4378.11
EST006580,Nicole Vieira,Feminino,24,Estoquista,Excelente,4710.89
EST006581,Pietra Pacheco,Feminino,26,Estoquista,Insuficiente,2258.19
EST006582,Catarina da Mota,Feminino,18,Estoquista,Bom,2354.88
EST006583,Ester Carvalho,Feminino,30,Estoquista,Excelente,2842.75
EST006584,Pedro Lucas Vargas,Masculino,45,Estoquista,Excelente,5335.74
EST006585,Nicole Ribeiro,Feminino,24,Estoquista,Bom,2432.34
EST006586,Eduardo Almeida,Masculino,29,Estoquista,Insuficiente,3885.11
EST006587,Isaac Barros,Masculino,52,Estoquista,Regular,2812.92
EST006588,Lucca Almeida,Masculino,23,Estoquista,Bom,5283.14
EST006589,Lucas Fernandes,Masculino,18,Estoquista,Excelente,3563.81
EST006590,Manuella Silva,Feminino,18,Estoquista,Excelente,4851.47
EST006591,Nathan Gomes,Masculino,22,Estoquista,Bom,5133.8
EST006592,João Silveira,Masculino,41,Estoquista,Regular,4456.21
EST006593,Heitor Santos,Masculino,33,Estoquista,Regular,2976.48
EST006594,Ana Júlia Costa,Feminino,28,Estoquista,Excelente,2605.59
EST006595,Luísa Costela,Feminino,42,Estoquista,Excelente,3274.92
EST006596,Mateus Rios,Masculino,30,Estoquista,Bom,4517.38
EST006597,Felipe Souza,Masculino,45,Estoquista,Insuficiente,2898.75
EST006598,Carlos Eduardo Brito,Masculino,52,Estoquista,Bom,2317.67
EST006599,Clara Souza,Feminino,25,Estoquista,Excelente,2955.17
EST006600,Lavínia Nogueira,Feminino,37,Estoquista,Excelente,2469.03
EST006601,Paulo Vasconcelos,Masculino,35,Estoquista,Excelente,4617.1
EST006602,Manuela Sales,Feminino,39,Estoquista,Bom,2556.38
EST006603,Benjamim Pimenta,Masculino,21,Estoquista,Regular,4023.69
EST006604,Giovanna Gonçalves,Feminino,18,Estoquista,Insuficiente,3129.14
EST006605,Dante Campos,Masculino,33,Estoquista,Bom,2593.09
EST006606,Mathias Correia,Masculino,28,Estoquista,Excelente,3756.26
EST006607,Gael Henrique Araújo,Masculino,32,Estoquista,Regular,4841.94
EST006608,Vinicius Lima,Masculino,35,Estoquista,Regular,3369.4
EST006609,Maria Laura Pacheco,Feminino,37,Estoquista,Excelente,3496.56
EST006610,João Miguel Leão,Masculino,33,Estoquista,Insuficiente,3997.55
EST006611,Bella Almeida,Feminino,22,Estoquista,Insuficiente,2023.81
EST006612,Ester Porto,Feminino,26,Estoquista,Bom,3007.57
EST006613,Henrique Vargas,Masculino,29,Estoquista,Bom,3945.41
EST006614,Vitor Gabriel Melo,Masculino,28,Estoquista,Regular,4153.83
EST006615,Theo Freitas,Masculino,21,Estoquista,Regular,4162.45
EST006616,Zoe Araújo,Feminino,31,Estoquista,Excelente,3060.03
EST006617,Vinícius Caldeira,Masculino,31,Estoquista,Excelente,3638.23
EST006618,Rodrigo Araújo,Masculino,47,Estoquista,Excelente,3221.48
EST006619,Gabriel Vargas,Masculino,23,Estoquista,Regular,4248.56
EST006620,Sabrina Almeida,Feminino,25,Estoquista,Bom,3839.3
EST006621,João Miguel Correia,Masculino,55,Estoquista,Bom,4937.74
EST006622,José Melo,Masculino,28,Estoquista,Regular,3589.86
EST006623,Arthur Borges,Masculino,35,Estoquista,Excelente,2848.32
EST006624,Henrique Barbosa,Masculino,25,Estoquista,Regular,2855.39
EST006625,Camila Ramos,Feminino,18,Estoquista,Bom,3636.69
EST006626,Davi Lucas Melo,Masculino,52,Estoquista,Bom,4838.38
EST006627,Stella Rios,Feminino,32,Estoquista,Excelente,3655.28
EST006628,Jade Moraes,Feminino,31,Estoquista,Insuficiente,2204.86
EST006629,Isadora Barbosa,Feminino,18,Estoquista,Regular,4536.87
EST006630,Caroline Porto,Feminino,34,Estoquista,Excelente,2666.87
EST006631,Lucas Gabriel Ribeiro,Masculino,49,Estoquista,Insuficiente,4832.81
EST006632,Caio Sales,Masculino,48,Estoquista,Regular,4102.24
EST006633,Liz Novais,Feminino,37,Estoquista,Excelente,4148.73
EST006634,Caleb Souza,Masculino,26,Estoquista,Excelente,2564.83
EST006635,Maria Luiza da Rocha,Feminino,33,Estoquista,Excelente,3673.78
EST006636,Davi Lucca da Costa,Masculino,44,Estoquista,Bom,3220.68
EST006637,Eloah Teixeira,Feminino,18,Estoquista,Bom,4355.6
EST006638,Liz Rocha,Feminino,19,Estoquista,Excelente,5336.68
EST006639,Pedro Miguel Alves,Masculino,46,Estoquista,Bom,3466.03
EST006640,Rodrigo Gonçalves,Masculino,46,Estoquista,Excelente,5065.09
EST006641,Letícia Casa Grande,Feminino,18,Estoquista,Excelente,2955.27
EST006642,Ágatha Lima,Feminino,38,Estoquista,Bom,3312.18
EST006643,Carlos Eduardo Aparecida,Masculino,38,Estoquista,Excelente,5619.02
EST006644,Giovanna Santos,Feminino,38,Estoquista,Bom,3305.76
EST006645,Vinícius Dias,Masculino,31,Estoquista,Insuficiente,4625.61
EST006646,Vicente Rios,Masculino,43,Estoquista,Excelente,2948.4
EST006647,Mariane Azevedo,Feminino,38,Estoquista,Excelente,4454.73
EST006648,Ana Clara Albuquerque,Feminino,26,Estoquista,Excelente,2486.22
EST006649,Kamilly Vargas,Feminino,30,Estoquista,Bom,2938.01
EST006650,Hadassa Lopes,Feminino,24,Estoquista,Regular,2993.47
EST006651,Kevin Camargo,Masculino,54,Estoquista,Bom,3579.19
EST006652,Esther Rodrigues,Feminino,29,Estoquista,Bom,3309.64
EST006653,Lucas Lopes,Masculino,28,Estoquista,Bom,5035.02
EST006654,José Miguel da Conceição,Masculino,30,Estoquista,Excelente,3539.08
EST006655,Marcelo Fogaça,Masculino,38,Estoquista,Bom,2358.06
EST006656,Carlos Eduardo Garcia,Masculino,45,Estoquista,Bom,2805.44
EST006657,Gabriel Gomes,Masculino,24,Estoquista,Excelente,4778.83
EST006658,Cauã Siqueira,Masculino,55,Estoquista,Regular,3975.91
EST006659,Mathias Rezende,Masculino,40,Estoquista,Bom,5142.1
EST006660,Leonardo Leão,Masculino,42,Estoquista,Excelente,4690.95
EST006661,Bianca Cassiano,Feminino,29,Estoquista,Bom,2693.33
EST006662,João Lucas Cirino,Masculino,37,Estoquista,Insuficiente,3588.63
EST006663,João Mendonça,Masculino,36,Estoquista,Excelente,4596.21
EST006664,Pietra Peixoto,Feminino,40,Estoquista,Excelente,2735.48
EST006665,Lorena Nogueira,Feminino,30,Estoquista,Bom,4458.56
EST006666,Ana Vitória da Paz,Feminino,38,Estoquista,Bom,3890.92
EST006667,Luiz Gustavo Macedo,Masculino,33,Estoquista,Excelente,2773.72
EST006668,Clarice Cunha,Feminino,32,Estoquista,Insuficiente,2553.81
EST006669,Miguel Silveira,Masculino,29,Estoquista,Bom,2704.34
EST006670,Luan da Rocha,Masculino,49,Estoquista,Insuficiente,4696.83
EST006671,Otto Albuquerque,Masculino,29,Estoquista,Excelente,3157.14
EST006672,Stella Leão,Feminino,27,Estoquista,Insuficiente,3650.48
EST006673,André Novais,Masculino,34,Estoquista,Bom,4216.23
EST006674,Noah Vargas,Masculino,33,Estoquista,Excelente,4234.61
EST006675,Augusto Cassiano,Masculino,44,Estoquista,Insuficiente,3490.83
EST006676,Valentina da Paz,Feminino,27,Estoquista,Excelente,3435.28
EST006677,Maria Luiza Lopes,Feminino,44,Estoquista,Insuficiente,2031.89
EST006678,Lucca Pimenta,Masculino,29,Estoquista,Bom,3754.48
EST006679,Helena Farias,Feminino,32,Estoquista,Insuficiente,2836.51
EST006680,Luiz Otávio Nunes,Masculino,29,Estoquista,Bom,5281.44
EST006681,Nina Azevedo,Feminino,34,Estoquista,Regular,4097.82
EST006682,Lucas Gabriel Rocha,Masculino,37,Estoquista,Excelente,3632.68
EST006683,Ana Carolina Correia,Feminino,28,Estoquista,Bom,2725.81
EST006684,Noah Monteiro,Masculino,49,Estoquista,Regular,4618.52
EST006685,Sophie Fernandes,Feminino,23,Estoquista,Regular,3489.07
EST006686,Ravi Lucca Azevedo,Masculino,43,Estoquista,Excelente,5577.19
EST006687,Pedro Lucas Caldeira,Masculino,29,Estoquista,Bom,3689.53
EST006688,Marcelo Rodrigues,Masculino,38,Estoquista,Bom,2939.09
EST006689,José Pedro Vieira,Masculino,25,Estoquista,Excelente,4115.08
EST006690,Thiago Brito,Masculino,30,Estoquista,Bom,5256.31
EST006691,Mariah Casa Grande,Feminino,29,Estoquista,Insuficiente,2707.02
EST006692,Enrico Barbosa,Masculino,55,Estoquista,Excelente,4689.48
EST006693,Eloá Cassiano,Feminino,31,Estoquista,Bom,2681.35
EST006694,Evelyn Aparecida,Feminino,47,Estoquista,Insuficiente,2727.46
EST006695,Luna Andrade,Feminino,32,Estoquista,Excelente,4322.56
EST006696,Ana Beatriz Cirino,Feminino,26,Estoquista,Bom,2721.19
EST006697,Maria Luiza Porto,Feminino,45,Estoquista,Regular,4416.81
EST006698,Brayan Pires,Masculino,41,Estoquista,Regular,2756.81
EST006699,Emanuelly Moraes,Feminino,24,Estoquista,Regular,2307.1
EST006700,Benjamim Dias,Masculino,42,Estoquista,Regular,2669.06
EST006701,Marina Barros,Feminino,27,Estoquista,Excelente,3906.78
EST006702,Ana Liz da Paz,Feminino,18,Estoquista,Bom,3513.43
EST006703,Oliver Barros,Masculino,46,Estoquista,Regular,2685.2
EST006704,Pedro Lucas Campos,Masculino,48,Estoquista,Excelente,4039.86
EST006705,Francisco Câmara,Masculino,55,Estoquista,Excelente,2965.68
EST006706,Carolina Silva,Feminino,34,Estoquista,Insuficiente,4147.95
EST006707,Alícia Castro,Feminino,28,Estoquista,Regular,3187.34
EST006708,Davi Luiz Guerra,Masculino,45,Estoquista,Bom,3110.26
EST006709,Esther Souza,Feminino,38,Estoquista,Insuficiente,4163.46
EST006710,Sofia da Paz,Feminino,46,Estoquista,Regular,4564.87
EST006711,Gael Henrique Cardoso,Masculino,37,Estoquista,Insuficiente,3462.3
EST006712,Gael Siqueira,Masculino,35,Estoquista,Insuficiente,4027.53
EST006713,Ana Vitória Fogaça,Feminino,23,Estoquista,Bom,4633.07
EST006714,Antonella da Paz,Feminino,35,Estoquista,Regular,2850.77
EST006715,Letícia da Cruz,Feminino,18,Estoquista,Regular,2189.89
EST006716,Otto Alves,Masculino,45,Estoquista,Insuficiente,3413.16
EST006717,Arthur Gabriel Teixeira,Masculino,43,Estoquista,Regular,2656.99
EST006718,Matheus Ribeiro,Masculino,43,Estoquista,Excelente,3718.34
EST006719,Vinicius Gomes,Masculino,38,Estoquista,Excelente,4782.41
EST006720,Alexandre Campos,Masculino,52,Estoquista,Excelente,3627.14
EST006721,Letícia Nunes,Feminino,39,Estoquista,Insuficiente,2725.87
EST006722,Lucas Caldeira,Masculino,31,Estoquista,Insuficiente,4910.13
EST006723,Stella Freitas,Feminino,24,Estoquista,Bom,4194.6
EST006724,Gustavo Henrique da Rocha,Masculino,28,Estoquista,Bom,5105.13
EST006725,Melissa Moura,Feminino,36,Estoquista,Insuficiente,3948.29
EST006726,Benício Nogueira,Masculino,27,Estoquista,Excelente,4862.58
EST006727,Cauê Pereira,Masculino,48,Estoquista,Excelente,4584.06
EST006728,João Pedro Pimenta,Masculino,50,Estoquista,Bom,4361.34
EST006729,Mariah Mendes,Feminino,21,Estoquista,Insuficiente,4267.7
EST006730,Emanuelly da Rocha,Feminino,28,Estoquista,Regular,4208.58
EST006731,Leonardo Peixoto,Masculino,37,Estoquista,Bom,5024.0
EST006732,Fernando Pires,Masculino,46,Estoquista,Excelente,3888.07
EST006733,Alice Jesus,Feminino,46,Estoquista,Bom,2505.22
EST006734,Henry Pimenta,Masculino,20,Estoquista,Insuficiente,3124.45
EST006735,Pedro Lucas Cirino,Masculino,34,Estoquista,Regular,2769.85
EST006736,Olívia Leão,Feminino,27,Estoquista,Bom,2883.23
EST006737,Laís da Conceição,Feminino,18,Estoquista,Excelente,2512.61
EST006738,Anthony Gabriel Pacheco,Masculino,32,Estoquista,Insuficiente,4564.2
EST006739,Miguel Correia,Masculino,41,Estoquista,Excelente,3892.35
EST006740,Ana Lívia Sales,Feminino,27,Estoquista,Excelente,4064.51
EST006741,Arthur Miguel Sampaio,Masculino,22,Estoquista,Insuficiente,3125.52
EST006742,Eduardo Marques,Masculino,65,Estoquista,Insuficiente,3965.78
EST006743,Alícia Melo,Feminino,33,Estoquista,Regular,2994.99
EST006744,Luana Novaes,Feminino,31,Estoquista,Bom,2634.66
EST006745,José Miguel Ferreira,Masculino,26,Estoquista,Excelente,2683.09
EST006746,Luara Câmara,Feminino,33,Estoquista,Excelente,3814.32
EST006747,Laura Cirino,Feminino,28,Estoquista,Excelente,4073.68
EST006748,Benício da Conceição,Masculino,18,Estoquista,Bom,3192.91
EST006749,Larissa Garcia,Feminino,19,Estoquista,Excelente,3055.7
EST006750,Felipe Ribeiro,Masculino,45,Estoquista,Insuficiente,4328.85
EST006751,Vicente Fogaça,Masculino,56,Estoquista,Excelente,3157.32
EST006752,Alícia Almeida,Feminino,34,Estoquista,Bom,4261.78
EST006753,Lorenzo Cavalcanti,Masculino,48,Estoquista,Bom,2484.51
EST006754,João Guilherme Peixoto,Masculino,35,Estoquista,Bom,2766.17
EST006755,Renan Vasconcelos,Masculino,36,Estoquista,Excelente,5335.5
EST006756,Mateus Brito,Masculino,48,Estoquista,Insuficiente,3820.35
EST006757,Laura Pires,Feminino,47,Estoquista,Bom,2582.75
EST006758,Maysa Rocha,Feminino,43,Estoquista,Regular,4354.66
EST006759,Lorena Nunes,Feminino,19,Estoquista,Bom,3692.78
EST006760,Vicente Cirino,Masculino,36,Estoquista,Excelente,2695.71
EST006761,Kevin da Rocha,Masculino,40,Estoquista,Bom,3473.45
EST006762,José Miguel Montenegro,Masculino,34,Estoquista,Bom,4536.85
EST006763,Francisco Cavalcanti,Masculino,41,Estoquista,Insuficiente,3413.31
EST006764,Mathias Novaes,Masculino,45,Estoquista,Insuficiente,3262.48
EST006765,Isis Siqueira,Feminino,40,Estoquista,Excelente,3359.96
EST006766,Hadassa Carvalho,Feminino,47,Estoquista,Excelente,3189.53
EST006767,Nina Freitas,Feminino,27,Estoquista,Excelente,2403.37
EST006768,Liam Ribeiro,Masculino,23,Estoquista,Insuficiente,2607.02
EST006769,Sabrina Fernandes,Feminino,34,Estoquista,Excelente,4167.17
EST006770,Ian Gonçalves,Masculino,56,Estoquista,Regular,4517.46
EST006771,João Miguel da Conceição,Masculino,32,Estoquista,Bom,4762.59
EST006772,Gabrielly Fernandes,Feminino,37,Estoquista,Bom,2641.5
EST006773,Daniela da Mata,Feminino,37,Estoquista,Excelente,2880.9
EST006774,Ravi Castro,Masculino,39,Estoquista,Excelente,5456.93
EST006775,José Miguel da Mata,Masculino,37,Estoquista,Bom,2762.99
EST006776,Dante Freitas,Masculino,28,Estoquista,Excelente,3176.58
EST006777,Ana Luiza da Rocha,Feminino,18,Estoquista,Excelente,2648.77
EST006778,Luigi Nunes,Masculino,26,Estoquista,Excelente,5422.22
EST006779,Ester Silva,Feminino,26,Estoquista,Bom,2827.93
EST006780,Arthur Miguel Cirino,Masculino,48,Estoquista,Bom,3509.56
EST006781,Eduardo Alves,Masculino,36,Estoquista,Excelente,3526.92
EST006782,Brayan Nogueira,Masculino,32,Estoquista,Excelente,4293.82
EST006783,Vitor Peixoto,Masculino,28,Estoquista,Excelente,4250.76
EST006784,Pedro Miguel Pires,Masculino,44,Estoquista,Bom,3352.15
EST006785,Vitória Abreu,Feminino,44,Estoquista,Excelente,4924.27
EST006786,Nina Peixoto,Feminino,41,Estoquista,Regular,2230.13
EST006787,Marina Fonseca,Feminino,36,Estoquista,Excelente,4425.17
EST006788,Luiza da Mata,Feminino,18,Estoquista,Insuficiente,3548.83
EST006789,Aurora Mendes,Feminino,26,Estoquista,Excelente,4234.48
EST006790,Ayla Freitas,Feminino,49,Estoquista,Insuficiente,3929.92
